,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_features,param_max_depth,param_bootstrap,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
71,0.880104923248291,0.009989393783213013,0.03972659111022949,0.0017079133949807021,400,8,2,auto,200,False,"{'n_estimators': 400, 'min_samples_split': 8, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 200, 'bootstrap': False}",0.7971014492753623,0.7761194029850746,0.8208955223880597,0.7611940298507462,0.8208955223880597,0.7952522255192879,0.023781598456501584,47,1.0,1.0,1.0,1.0,1.0,1.0,0.0
83,0.42119035720825193,0.016424431188532505,0.00817251205444336,0.0019635293984805497,50,10,3,100,50,False,"{'n_estimators': 50, 'min_samples_split': 10, 'min_samples_leaf': 3, 'max_features': 100, 'max_depth': 50, 'bootstrap': False}",0.7681159420289855,0.835820895522388,0.7910447761194029,0.746268656716418,0.835820895522388,0.7952522255192879,0.03585723244709511,47,0.996268656716418,0.9962962962962963,1.0,1.0,1.0,0.9985129906025427,0.0018212281067527905
201,0.48491659164428713,0.033666264165042106,0.012099838256835938,0.0029531378258645384,100,12,4,100,20,True,"{'n_estimators': 100, 'min_samples_split': 12, 'min_samples_leaf': 4, 'max_features': 100, 'max_depth': 20, 'bootstrap': True}",0.7681159420289855,0.835820895522388,0.7761194029850746,0.746268656716418,0.8507462686567164,0.7952522255192879,0.04049756347209504,47,0.9664179104477612,0.9481481481481482,0.9555555555555556,0.9518518518518518,0.9666666666666667,0.9577280265339967,0.007568837411267033
136,0.11552968025207519,0.004550236991253441,0.004412603378295898,0.0003228987379177275,25,15,4,50,50,False,"{'n_estimators': 25, 'min_samples_split': 15, 'min_samples_leaf': 4, 'max_features': 50, 'max_depth': 50, 'bootstrap': False}",0.7536231884057971,0.8059701492537313,0.835820895522388,0.746268656716418,0.835820895522388,0.7952522255192879,0.03884728343339823,47,0.9888059701492538,0.9814814814814815,0.9851851851851852,0.9851851851851852,0.9925925925925926,0.9866500829187397,0.003767427836901525
77,1.3387258529663086,0.03747417419012623,0.06664958000183105,0.01382245308659886,600,20,2,auto,,False,"{'n_estimators': 600, 'min_samples_split': 20, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': None, 'bootstrap': False}",0.782608695652174,0.7611940298507462,0.8208955223880597,0.746268656716418,0.8656716417910447,0.7952522255192879,0.04309297241380817,47,0.9888059701492538,0.9925925925925926,0.9925925925925926,0.9888888888888889,0.9888888888888889,0.9903537866224432,0.0018282281541522397
162,5.209030199050903,0.02419942101502796,0.08146162033081054,0.005680240368122088,800,12,3,75,30,False,"{'n_estimators': 800, 'min_samples_split': 12, 'min_samples_leaf': 3, 'max_features': 75, 'max_depth': 30, 'bootstrap': False}",0.782608695652174,0.835820895522388,0.7761194029850746,0.7164179104477612,0.8656716417910447,0.7952522255192879,0.05151897912791734,47,0.996268656716418,0.9962962962962963,1.0,1.0,1.0,0.9985129906025427,0.0018212281067527905
86,0.06186180114746094,0.009390331135931143,0.004847431182861328,0.0006199648993195887,25,50,2,sqrt,100,False,"{'n_estimators': 25, 'min_samples_split': 50, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 100, 'bootstrap': False}",0.7971014492753623,0.8059701492537313,0.8059701492537313,0.7313432835820896,0.8208955223880597,0.7922848664688428,0.031310217198014946,64,0.9514925373134329,0.9444444444444444,0.9407407407407408,0.937037037037037,0.9444444444444444,0.9436318407960199,0.004795020234928398
249,0.2700228214263916,0.01164174901452273,0.006706094741821289,0.0006600791109217635,50,12,1,50,20,False,"{'n_estimators': 50, 'min_samples_split': 12, 'min_samples_leaf': 1, 'max_features': 50, 'max_depth': 20, 'bootstrap': False}",0.7391304347826086,0.8507462686567164,0.7761194029850746,0.746268656716418,0.8507462686567164,0.7922848664688428,0.04909595898696854,64,1.0,1.0,1.0,1.0,1.0,1.0,0.0
39,0.8361103057861328,0.02672944799339479,0.040771102905273436,0.003319718660959719,400,15,1,25,10,True,"{'n_estimators': 400, 'min_samples_split': 15, 'min_samples_leaf': 1, 'max_features': 25, 'max_depth': 10, 'bootstrap': True}",0.8115942028985508,0.8059701492537313,0.8208955223880597,0.7014925373134329,0.8208955223880597,0.7922848664688428,0.04558426479180075,64,0.9776119402985075,0.9740740740740741,0.9814814814814815,0.9777777777777777,0.9777777777777777,0.9777446102819237,0.002343366975327668
33,0.271043062210083,0.011321433896460266,0.006706333160400391,0.0010889784570712535,50,8,3,100,100,True,"{'n_estimators': 50, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': 100, 'max_depth': 100, 'bootstrap': True}",0.7536231884057971,0.8208955223880597,0.7910447761194029,0.7164179104477612,0.8805970149253731,0.7922848664688428,0.056249151597469606,64,0.9738805970149254,0.9740740740740741,0.9851851851851852,0.9888888888888889,0.9740740740740741,0.9792205638474295,0.00648908586099567
431,1.3167582511901856,0.04077518949013045,0.02212662696838379,0.0034021805723765766,200,10,3,75,50,False,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 3, 'max_features': 75, 'max_depth': 50, 'bootstrap': False}",0.7536231884057971,0.8507462686567164,0.7611940298507462,0.7313432835820896,0.8656716417910447,0.7922848664688428,0.05465172724836277,64,1.0,0.9962962962962963,1.0,1.0,1.0,0.9992592592592594,0.0014814814814814612
195,0.42781381607055663,0.012237079459858741,0.011554336547851563,0.0007659159148156834,100,8,3,75,100,True,"{'n_estimators': 100, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': 75, 'max_depth': 100, 'bootstrap': True}",0.7971014492753623,0.8208955223880597,0.7761194029850746,0.7164179104477612,0.8507462686567164,0.7922848664688428,0.045202480974178165,64,0.9776119402985075,0.9814814814814815,0.9814814814814815,0.9740740740740741,0.9703703703703703,0.9770038695411831,0.00431404172789242
167,2.4935387134552003,0.11284945503249413,0.09517374038696289,0.006002642193079943,1000,50,2,25,10,False,"{'n_estimators': 1000, 'min_samples_split': 50, 'min_samples_leaf': 2, 'max_features': 25, 'max_depth': 10, 'bootstrap': False}",0.782608695652174,0.8059701492537313,0.7910447761194029,0.7014925373134329,0.8805970149253731,0.7922848664688428,0.056974786093754254,64,0.9402985074626866,0.9407407407407408,0.9481481481481482,0.937037037037037,0.9444444444444444,0.9421337755666114,0.003815687798831237
263,0.8659034252166748,0.02080294016384175,0.07296276092529297,0.011916981224616154,600,20,2,5,,False,"{'n_estimators': 600, 'min_samples_split': 20, 'min_samples_leaf': 2, 'max_features': 5, 'max_depth': None, 'bootstrap': False}",0.782608695652174,0.7910447761194029,0.8059701492537313,0.7611940298507462,0.8059701492537313,0.7893175074183977,0.016652974716045522,71,0.9888059701492538,0.9888888888888889,0.9851851851851852,0.9777777777777777,0.9851851851851852,0.9851686014372583,0.004042173036293522
107,0.3113670349121094,0.014933548150049917,0.007184362411499024,0.0012482605895544204,50,50,2,75,,False,"{'n_estimators': 50, 'min_samples_split': 50, 'min_samples_leaf': 2, 'max_features': 75, 'max_depth': None, 'bootstrap': False}",0.7391304347826086,0.8208955223880597,0.746268656716418,0.746268656716418,0.8955223880597015,0.7893175074183977,0.06077291210934821,71,0.9477611940298507,0.9555555555555556,0.9703703703703703,0.9407407407407408,0.9444444444444444,0.9517744610281923,0.010504122605787472
255,0.12858123779296876,0.007424032923727241,0.004388046264648437,0.00037661456061869236,25,15,4,100,,True,"{'n_estimators': 25, 'min_samples_split': 15, 'min_samples_leaf': 4, 'max_features': 100, 'max_depth': None, 'bootstrap': True}",0.7391304347826086,0.835820895522388,0.8208955223880597,0.7164179104477612,0.835820895522388,0.7893175074183977,0.05128754489168394,71,0.9477611940298507,0.9629629629629629,0.9444444444444444,0.9444444444444444,0.9518518518518518,0.9502929795467109,0.006896074625757842
121,5.086378812789917,0.2269635653802146,0.06666722297668456,0.013219266516280559,600,8,3,100,30,False,"{'n_estimators': 600, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': 100, 'max_depth': 30, 'bootstrap': False}",0.7536231884057971,0.835820895522388,0.7910447761194029,0.7313432835820896,0.835820895522388,0.7893175074183977,0.042303241598610535,71,0.996268656716418,0.9962962962962963,1.0,1.0,1.0,0.9985129906025427,0.0018212281067527905
126,1.6395163059234619,0.030643600398545953,0.045674467086791994,0.014065795412642334,400,10,4,75,40,True,"{'n_estimators': 400, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 75, 'max_depth': 40, 'bootstrap': True}",0.7681159420289855,0.8059701492537313,0.7910447761194029,0.7313432835820896,0.8507462686567164,0.7893175074183977,0.039575168203820024,71,0.9626865671641791,0.9703703703703703,0.9666666666666667,0.9629629629629629,0.9703703703703703,0.9666113875069098,0.003375742184962293
209,1.0812157154083253,0.0436507727685835,0.02068037986755371,0.0011725779357795963,200,15,1,50,20,False,"{'n_estimators': 200, 'min_samples_split': 15, 'min_samples_leaf': 1, 'max_features': 50, 'max_depth': 20, 'bootstrap': False}",0.7536231884057971,0.835820895522388,0.7761194029850746,0.7164179104477612,0.8656716417910447,0.7893175074183977,0.05423169476502942,71,0.996268656716418,0.9962962962962963,1.0,1.0,1.0,0.9985129906025427,0.0018212281067527905
208,3.814606761932373,0.04978210897015953,0.07523908615112304,0.014251365200229179,600,12,3,75,10,False,"{'n_estimators': 600, 'min_samples_split': 12, 'min_samples_leaf': 3, 'max_features': 75, 'max_depth': 10, 'bootstrap': False}",0.7681159420289855,0.8208955223880597,0.7761194029850746,0.7313432835820896,0.8507462686567164,0.7893175074183977,0.04175343941002137,71,0.9888059701492538,0.9962962962962963,0.9925925925925926,0.9888888888888889,0.9925925925925926,0.9918352681039249,0.0027894676865801893
138,0.41650867462158203,0.024449133318237188,0.006792879104614258,0.0007780999701289448,50,8,4,100,30,False,"{'n_estimators': 50, 'min_samples_split': 8, 'min_samples_leaf': 4, 'max_features': 100, 'max_depth': 30, 'bootstrap': False}",0.7681159420289855,0.8208955223880597,0.7611940298507462,0.7313432835820896,0.8656716417910447,0.7893175074183977,0.04769504162052233,71,0.996268656716418,0.9962962962962963,1.0,1.0,1.0,0.9985129906025427,0.0018212281067527905
284,0.22391901016235352,0.015677834998134597,0.012221765518188477,0.0009821537240882882,100,10,3,25,,True,"{'n_estimators': 100, 'min_samples_split': 10, 'min_samples_leaf': 3, 'max_features': 25, 'max_depth': None, 'bootstrap': True}",0.7971014492753623,0.7910447761194029,0.8059701492537313,0.7313432835820896,0.8208955223880597,0.7893175074183977,0.03057114860198668,71,0.9776119402985075,0.9740740740740741,0.9777777777777777,0.9666666666666667,0.9629629629629629,0.9718186843559978,0.005985423615209971
295,1.3110262870788574,0.05791352243838165,0.067905855178833,0.005586682191868236,600,50,2,auto,200,False,"{'n_estimators': 600, 'min_samples_split': 50, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 200, 'bootstrap': False}",0.782608695652174,0.7611940298507462,0.8208955223880597,0.746268656716418,0.835820895522388,0.7893175074183977,0.03410425762161728,71,0.9552238805970149,0.9444444444444444,0.9518518518518518,0.9444444444444444,0.9518518518518518,0.9495632946379213,0.0043571200637501665
156,0.9771026134490967,0.02890881214056745,0.04068140983581543,0.002948876127453894,400,8,1,sqrt,30,False,"{'n_estimators': 400, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 30, 'bootstrap': False}",0.782608695652174,0.7910447761194029,0.7910447761194029,0.7313432835820896,0.8507462686567164,0.7893175074183977,0.03779992108761813,71,1.0,1.0,1.0,1.0,1.0,1.0,0.0
392,3.928151988983154,0.5037545525955219,0.07492713928222657,0.007115795027604023,800,12,4,100,20,True,"{'n_estimators': 800, 'min_samples_split': 12, 'min_samples_leaf': 4, 'max_features': 100, 'max_depth': 20, 'bootstrap': True}",0.782608695652174,0.835820895522388,0.7761194029850746,0.7164179104477612,0.835820895522388,0.7893175074183977,0.04427529025141666,71,0.9514925373134329,0.9555555555555556,0.9592592592592593,0.9592592592592593,0.9666666666666667,0.9584466556108348,0.005012134315055005
453,1.9847036838531493,0.0976071071374295,0.08814682960510253,0.004569560836254128,800,15,3,auto,150,False,"{'n_estimators': 800, 'min_samples_split': 15, 'min_samples_leaf': 3, 'max_features': 'auto', 'max_depth': 150, 'bootstrap': False}",0.782608695652174,0.7761194029850746,0.8208955223880597,0.746268656716418,0.8208955223880597,0.7893175074183977,0.028439213412298957,71,1.0,0.9925925925925926,0.9962962962962963,0.9925925925925926,0.9962962962962963,0.9955555555555555,0.0027715980642770035
320,0.3952742099761963,0.012101408926794002,0.012627792358398438,0.0017389864821832548,100,12,4,75,150,True,"{'n_estimators': 100, 'min_samples_split': 12, 'min_samples_leaf': 4, 'max_features': 75, 'max_depth': 150, 'bootstrap': True}",0.7536231884057971,0.835820895522388,0.8059701492537313,0.7164179104477612,0.835820895522388,0.7893175074183977,0.04724884824273084,71,0.9626865671641791,0.9666666666666667,0.9555555555555556,0.9629629629629629,0.9629629629629629,0.9621669430624655,0.0036192613017516973
333,0.1150519847869873,0.004129810985519486,0.004029178619384765,0.00015612362196917135,25,20,2,50,20,False,"{'n_estimators': 25, 'min_samples_split': 20, 'min_samples_leaf': 2, 'max_features': 50, 'max_depth': 20, 'bootstrap': False}",0.7681159420289855,0.835820895522388,0.8059701492537313,0.6865671641791045,0.8507462686567164,0.7893175074183977,0.05853485681643259,71,0.9888059701492538,0.9888888888888889,0.9777777777777777,1.0,0.9814814814814815,0.9873908236594804,0.007623242657895614
458,1.8903252124786376,0.015661107365614574,0.10312876701354981,0.0050091487905657445,1000,20,1,10,200,False,"{'n_estimators': 1000, 'min_samples_split': 20, 'min_samples_leaf': 1, 'max_features': 10, 'max_depth': 200, 'bootstrap': False}",0.7971014492753623,0.7761194029850746,0.8059701492537313,0.7164179104477612,0.8507462686567164,0.7893175074183977,0.04369155330239452,71,1.0,0.9925925925925926,0.9962962962962963,0.9888888888888889,0.9925925925925926,0.9940740740740741,0.0037770514915502077
379,0.08658218383789062,0.012106652953216071,0.0044535636901855465,0.0005413665335558508,25,10,3,50,,True,"{'n_estimators': 25, 'min_samples_split': 10, 'min_samples_leaf': 3, 'max_features': 50, 'max_depth': None, 'bootstrap': True}",0.7971014492753623,0.8208955223880597,0.7611940298507462,0.7014925373134329,0.8656716417910447,0.7893175074183977,0.05532146326077144,71,0.9738805970149254,0.9740740740740741,0.9629629629629629,0.9629629629629629,0.9555555555555556,0.9658872305140962,0.007138130068334231
298,0.8618500232696533,0.02368165262849678,0.01970977783203125,0.0010051568543991973,200,20,5,100,,True,"{'n_estimators': 200, 'min_samples_split': 20, 'min_samples_leaf': 5, 'max_features': 100, 'max_depth': None, 'bootstrap': True}",0.7681159420289855,0.8208955223880597,0.7910447761194029,0.7313432835820896,0.835820895522388,0.7893175074183977,0.03726980244319748,71,0.9402985074626866,0.9407407407407408,0.9407407407407408,0.9259259259259259,0.9481481481481482,0.9391708126036484,0.007241831549968823
55,3.008520555496216,0.4411497235568334,0.15113625526428223,0.04403308980257463,1000,10,3,auto,30,False,"{'n_estimators': 1000, 'min_samples_split': 10, 'min_samples_leaf': 3, 'max_features': 'auto', 'max_depth': 30, 'bootstrap': False}",0.7681159420289855,0.7761194029850746,0.8507462686567164,0.746268656716418,0.8059701492537313,0.7893175074183977,0.03606189529201328,71,1.0,0.9962962962962963,1.0,1.0,1.0,0.9992592592592594,0.0014814814814814612
257,1.4416094303131104,0.09907057886942179,0.02046856880187988,0.0018563372391000874,200,20,1,75,40,False,"{'n_estimators': 200, 'min_samples_split': 20, 'min_samples_leaf': 1, 'max_features': 75, 'max_depth': 40, 'bootstrap': False}",0.7536231884057971,0.835820895522388,0.7611940298507462,0.7164179104477612,0.8656716417910447,0.7863501483679525,0.05527103642670691,90,0.9850746268656716,0.9925925925925926,0.9851851851851852,1.0,0.9925925925925926,0.9910889994472084,0.005566959959179793
457,0.18964743614196777,0.01097598009276504,0.004111337661743164,0.0003332660371538661,25,50,2,100,100,False,"{'n_estimators': 25, 'min_samples_split': 50, 'min_samples_leaf': 2, 'max_features': 100, 'max_depth': 100, 'bootstrap': False}",0.7246376811594203,0.8208955223880597,0.8059701492537313,0.746268656716418,0.835820895522388,0.7863501483679525,0.04358352656773101,90,0.9477611940298507,0.9518518518518518,0.9518518518518518,0.9444444444444444,0.937037037037037,0.9465892758430071,0.0055246424801779275
199,1.6546125888824463,0.1067832050447044,0.06632542610168457,0.007624898593131672,600,10,2,sqrt,150,False,"{'n_estimators': 600, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 150, 'bootstrap': False}",0.7971014492753623,0.7761194029850746,0.8208955223880597,0.7313432835820896,0.8059701492537313,0.7863501483679525,0.030981090932001663,90,1.0,1.0,1.0,1.0,1.0,1.0,0.0
104,1.682677412033081,0.03623253596299417,0.0886155605316162,0.01486154136360381,800,15,3,auto,100,False,"{'n_estimators': 800, 'min_samples_split': 15, 'min_samples_leaf': 3, 'max_features': 'auto', 'max_depth': 100, 'bootstrap': False}",0.7681159420289855,0.7761194029850746,0.8507462686567164,0.7164179104477612,0.8208955223880597,0.7863501483679525,0.04607487492625331,90,1.0,0.9962962962962963,0.9962962962962963,0.9925925925925926,1.0,0.9970370370370372,0.002771598064276992
