,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_shrinking,param_tol,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
61,0.034735584259033205,0.0028664282505128577,0.00645756721496582,0.0001347855951795823,2,0.01,True,0.001,"{'C': 2, 'gamma': 0.01, 'shrinking': True, 'tol': 0.001}",0.7333333333333333,0.7333333333333333,0.7666666666666667,0.6206896551724138,0.6551724137931034,0.7023568334527098,0.05462382820958202,11,0.9745762711864406,0.9661016949152542,0.9745762711864406,0.9663865546218487,0.9831932773109243,0.9729668138441816,0.00632757347252705
17,0.025010395050048827,0.001286437223256241,0.006113433837890625,0.00014842820209495772,0.25,0.01,True,0.001,"{'C': 0.25, 'gamma': 0.01, 'shrinking': True, 'tol': 0.001}",0.6666666666666666,0.6666666666666666,0.7666666666666667,0.6551724137931034,0.6551724137931034,0.6823084006957946,0.04272331654426766,12,0.7711864406779662,0.7627118644067796,0.7542372881355932,0.7478991596638656,0.7478991596638656,0.7567867825096141,0.00902148936831623
104,0.022120237350463867,0.0039727103610728886,0.005233478546142578,0.00045578727139324824,32,0.001,True,0.001,"{'C': 32, 'gamma': 0.001, 'shrinking': True, 'tol': 0.001}",0.6333333333333333,0.6333333333333333,0.7333333333333333,0.6896551724137931,0.6896551724137931,0.6757392816944643,0.038359565805682505,13,0.940677966101695,0.940677966101695,0.940677966101695,0.907563025210084,0.9663865546218487,0.9391966956274034,0.018689890437685455
93,0.02533855438232422,0.002573294278724907,0.006514978408813476,0.002103856264230938,16,0.001,True,0.001,"{'C': 16, 'gamma': 0.001, 'shrinking': True, 'tol': 0.001}",0.6666666666666666,0.6666666666666666,0.7666666666666667,0.6206896551724138,0.6551724137931034,0.6754527780620075,0.048854387390701005,14,0.8728813559322034,0.8813559322033898,0.9067796610169492,0.865546218487395,0.8991596638655462,0.8851445663010967,0.015577776458851972
136,0.019814538955688476,0.0009864322858092057,0.004303121566772461,0.0003651723626072059,256,0.0001,True,0.001,"{'C': 256, 'gamma': 0.0001, 'shrinking': True, 'tol': 0.001}",0.7,0.6,0.7,0.6551724137931034,0.6206896551724138,0.6553770592448582,0.04071866505469177,15,0.847457627118644,0.8813559322033898,0.8813559322033898,0.8571428571428571,0.8907563025210085,0.8716137302378579,0.016426701177824986
82,0.020427131652832033,0.0014874408938538796,0.007333946228027344,0.003888330281348443,8,0.001,True,0.001,"{'C': 8, 'gamma': 0.001, 'shrinking': True, 'tol': 0.001}",0.6333333333333333,0.7,0.7,0.6551724137931034,0.5862068965517241,0.6553497731846243,0.04287956345767805,16,0.8135593220338984,0.8305084745762712,0.8389830508474576,0.8067226890756303,0.8235294117647058,0.8226605896595925,0.011537908269386625
125,0.019395160675048827,0.0009695069400091466,0.004555654525756836,0.00021764372179643296,128,0.0001,True,0.001,"{'C': 128, 'gamma': 0.0001, 'shrinking': True, 'tol': 0.001}",0.7,0.6,0.6666666666666666,0.6551724137931034,0.6206896551724138,0.6486510453971827,0.03516677193402972,17,0.7796610169491526,0.8559322033898306,0.8305084745762712,0.8319327731092437,0.8319327731092437,0.8259934482267484,0.025035813834843317
137,0.027123403549194337,0.002625484780850725,0.005225992202758789,0.0014787318240034927,256,0.001,True,0.001,"{'C': 256, 'gamma': 0.001, 'shrinking': True, 'tol': 0.001}",0.7,0.6,0.7,0.5862068965517241,0.6551724137931034,0.6484191138851939,0.04822007066808395,18,1.0,1.0,1.0,1.0,1.0,1.0,0.0
114,0.019196557998657226,0.0005068828424623586,0.004825401306152344,0.00028843005866021064,64,0.0001,True,0.001,"{'C': 64, 'gamma': 0.0001, 'shrinking': True, 'tol': 0.001}",0.6666666666666666,0.6666666666666666,0.6333333333333333,0.6206896551724138,0.5862068965517241,0.6350421228554861,0.03020294102821184,19,0.7711864406779662,0.8135593220338984,0.788135593220339,0.7899159663865546,0.8151260504201681,0.7955846745477853,0.01666043339197559
126,0.02773761749267578,0.00128476930115085,0.004822492599487305,0.0007332358642712222,128,0.001,True,0.001,"{'C': 128, 'gamma': 0.001, 'shrinking': True, 'tol': 0.001}",0.6666666666666666,0.6,0.6666666666666666,0.5862068965517241,0.6551724137931034,0.6349670861898427,0.034711440076185825,20,1.0,1.0,1.0,1.0,1.0,1.0,0.0
